"","subtype","tip1.label","tip2.label","tip1.len","tip2.len","total.length"
"834","B","KJ849819","JN692480",0.056846521,0.084499842,0.141346363
"835","B","KX505435","JQ403067",0.057447554,0.055926988,0.113374542
"836","B","KT427681","KX129313",0.054814244,0.051676053,0.106490297
"837","B","KT427799","KX129428",0.050730235,0.061776721,0.112506956
"838","B","KT427743","KT427690",0.072318798,0.094050368,0.166369166
"839","B","JF506118","KU143153",0,0,0
"840","B","JN692443","FJ195086",0.030407283,0.028273554,0.058680837
"841","B","KT427813","KT427811",0.015645298,0.010344256,0.025989554
"842","B","AB588283","AB221125",0.029301032,0.044060625,0.073361657
"843","B","JF683796","DQ358809",0.078121602,0.0348585,0.112980102
"844","B","KT427861","KT427762",0.073950221,0.070875099,0.14482532
"845","B","KT427757","KT427792",0.0345145,0.025661687,0.060176187
"846","B","KT427754","KT427783",0.03910215,0.06719239,0.10629454
"847","B","KU143188","JF506130",0,0,0
"848","B","KX181895","KX181894",0.037711241,0.014456898,0.052168139
"849","B","KX156542","KX156545",5e-09,0.004919283,0.004919288
"850","B","KX156548","KX156546",0.006692844,0.004596802,0.011289646
"851","B","DQ823364","DQ823363",0.019059012,0.027833703,0.046892715
"852","B","JX864023","DQ869030",0.068600058,0.051639775,0.120239833
"853","B","HQ216785","HQ377459",0.06418233,0.07165038,0.13583271
"854","B","EF637051","JF680934",0.051246126,0.074439133,0.125685259
"855","B","KR182193","KR182187",0.020364462,0.023655174,0.044019636
"856","B","KR182185","KR182183",0.027946424,0.005672803,0.033619227
"857","B","KR182189","KR182184",0.014038921,0.009211526,0.023250447
"858","B","AB588209","AB588211",0.014419143,0.031780606,0.046199749
"859","B","JF320375","KM258899",0.03984616,0.045111199,0.084957359
"860","B","EF154732","KX129180",0.060935285,0.035651361,0.096586646
"861","B","JN687773","KX129332",0.049745748,0.041728701,0.091474449
"862","B","KX129255","JQ609973",0.012659715,0.041846308,0.054506023
"863","B","M37491","KX129185",0.024239281,0.01992882,0.044168101
"864","B","KJ704793","KX129182",0.008920712,0.018376196,0.027296908
"865","B","U48855","L07421",0.043880678,0.026461802,0.07034248
"866","B","AY173954","KX129177",0.020025852,0.027360507,0.047386359
"867","B","KU143209","JF506126",0,0,0
"868","B","KU143242","JF506142",0,0,0
"869","B","JF506149","KU143102",0,0,0
"870","B","JF683738","GU330862",0.05430376,0.060509413,0.114813173
"871","B","KP411823","MF373140",0.037866226,0.028544781,0.066411007
"872","B","MF373127","KP411822",0.118793736,0.028624395,0.147418131
"873","B","KC247989","KC248024",0.008189635,5e-09,0.00818964
"874","B","JF506113","KU143149",0,0,0
"875","B","KX129311","KX255825",0.005087285,0.004778638,0.009865923
"876","B","HQ846900","JX864021",0.039507099,0.05201087,0.091517969
"877","B","JX140657","KX228825",0,0,0
"878","B","KM354114","EF593227",0.070087602,0.060022291,0.130109893
"879","B","FJ653428","KC699001",0.056629008,0.033146875,0.089775883
"880","B","JX863971","KX129414",0.05458931,0.049218083,0.103807393
"881","B","JF506109","KU143124",5e-09,0.00098733,0.000987335
"882","B","KT124791","JN248346",0.055905442,0.083993039,0.139898481
"883","B","EF593206","AB588196",0.041366025,0.030101093,0.071467118
"884","B","FJ469765","KT284371",0.046585365,0.033898973,0.080484338
"885","B","KY968404","AF286365",0.066058999,0.042130975,0.108189974
"886","B","JF896872","KF384805",0.039647546,0.056908893,0.096556439
"887","B","KU749387","FJ469731",0.062089785,0.050414395,0.11250418
"888","B","KC699018","EF154746",0.055186146,0.064242056,0.119428202
"889","B","KX129301","JF683793",0.022091073,0.074105954,0.096197027
"890","B","KM354821","KF061031",0.051058053,0.053486053,0.104544106
"891","B","HM234474","HM234478",0.047452602,0.056877604,0.104330206
"892","B","KU143200","JF506145",0,0,0
"893","B","JX960597","KP109512",0.044613097,0.03933002,0.083943117
"894","B","DQ383746","JQ403095",0.05872275,0.044754279,0.103477029
"895","B","JF683746","JF683743",0.004885972,0.000975345,0.005861317
"896","B","EU023928","HQ217283",0.063621037,0.043314352,0.106935389
"897","B","KC699016","HM234456",0.044376296,0.051717743,0.096094039
"898","B","DQ837381","KY270561",0.063818915,0.07409641,0.137915325
"899","B","DQ869016","KC699035",0.057134127,0.036166317,0.093300444
"900","B","KU685585","KT276267",0.04960792,0.035674626,0.085282546
"901","B","KR182203","KR182199",0.003717404,0.004085366,0.00780277
"902","B","KR182205","KR182197",0,0,0
"903","B","KR182196","KR182223",0.004871547,5e-09,0.004871552
"904","B","KR182219","KR182210",0.001955074,0.003901398,0.005856472
"905","B","KR182200","KR182208",0.006650233,0.00119272,0.007842953
"906","B","KR182227","KR182231",0,0,0
"907","B","KR182230","KR182240",0,0,0
"908","B","KR182232","KR182226",0,0,0
"909","B","KR182235","KR182228",0,0,0
"910","B","KR182239","KR182237",0.000968883,0.000979233,0.001948116
"911","B","KR182217","KR182215",5e-09,0.001940717,0.001940722
"912","B","KR182198","KR182218",5e-09,0.0009686,0.000968605
"913","B","KR182207","KR182206",0,0,0
"914","B","KF726008","KF726002",0.066769675,0.034221185,0.10099086
"915","B","KX129440","JX863993",0.066308801,0.042280786,0.108589587
"916","B","KC595151","EF643656",0.036959738,0.054119404,0.091079142
"917","B","JF683785","JX863988",0.073130366,0.077785232,0.150915598
"918","B","KT124787","KX129208",0.081715945,0.07524399,0.156959935
"919","B","HM234464","KT124809",0.065919574,0.069242908,0.135162482
"920","B","KT427766","HM030562",0.068643962,0.067842194,0.136486156
"921","B","JF506151","KU143117",0,0,0
"922","B","HM204631","HM204645",0.045482501,0.023286888,0.068769389
"923","B","JX140656","JX422200",0.007598517,0.000258763,0.00785728
"924","B","KT427873","KT427699",0.048983481,0.055098465,0.104081946
"925","B","JF506096","KU143143",0,0,0
"926","B","JF506110","KU143106",0.000979877,0.001006787,0.001986664
"927","B","JF506179","KU143082",0,0,0
"928","B","KU143236","JF506117",0,0,0
"929","B","KU143122","JF506157",5e-09,5e-09,1e-08
"930","B","HM234472","HM234492",0.034642111,0.007363836,0.042005947
"931","B","DQ869023","FJ653098",0.017289026,0.018878561,0.036167587
"932","B","KT427702","KT200349",0.059494392,0.076936477,0.136430869
"933","B","HM030560","EU839605",0.063925014,0.049924206,0.11384922
"934","B","JF320427","KC699036",0.069792776,0.069240727,0.139033503
"935","B","HQ595778","EF154760",0.060623057,0.075190946,0.135814003
"936","B","AY835438","JQ403096",0.047273482,0.060062144,0.107335626
"937","B","EU786677","KY968399",0.038843094,0.045069013,0.083912107
"938","B","FJ388937","FJ388931",0.020536998,0.025818794,0.046355792
"939","B","JF320072","JF320048",0,0,0
"940","B","AY781126","JN235959",0.013477358,0.010693549,0.024170907
"941","B","JF506137","HQ595779",0.04508059,0.042241438,0.087322028
"942","B","JQ403080","JF506174",0.076445129,0.066846295,0.143291424
"943","B","FJ469734","FJ469754",0.002246973,0.001705395,0.003952368
"944","B","HQ217574","KT427763",0.067270455,0.073534538,0.140804993
"945","B","JQ403100","EU786672",0.036605765,0.054435763,0.091041528
"946","B","KT124802","JQ403094",0.067109625,0.068602365,0.13571199
"947","B","JQ403103","KR868913",0.016338445,0.019217212,0.035555657
"948","B","JQ609870","JX863969",0.056264041,0.062449361,0.118713402
"949","B","HQ386159","GU362881",0.047940468,0.08019955,0.128140018
"950","B","AY795904","AY795905",0.066813595,0.037082786,0.103896381
"951","B","FJ388940","KC699040",0.052176914,0.067969073,0.120145987
"952","B","EF154744","KX129521",0.064308315,0.087960902,0.152269217
"953","B","JF506125","KU143246",0,0,0
"954","B","KU143216","JF506141",0.000974364,0.000973286,0.00194765
"955","B","KT124796","JQ403056",0.026151062,0.01540864,0.041559702
"956","B","FJ817366","KT276268",0.074427574,0.064602218,0.139029792
"957","B","KT427725","KT427726",0.016608564,0.018646949,0.035255513
"958","B","JX863987","EF593193",0.061256823,0.056698772,0.117955595
"959","B","DQ383748","HQ595805",0.050931404,0.06592975,0.116861154
"960","B","JF910254","JF320028",0.063937727,0.066724743,0.13066247
"961","B","EF593192","DQ676886",0.054202506,0.055266654,0.10946916
"962","B","KF384808","KY057382",0.064634424,0.062508627,0.127143051
"963","B","DQ410131","KT427691",0.047316501,0.066999443,0.114315944
"964","B","KY324257","KT124755",0.074750598,0.06395695,0.138707548
"965","B","JF506144","KU143181",0,0,0
"966","B","KM354962","KT427755",0.061335942,0.073805468,0.13514141
"967","B","KF247318","AB485638",0.077532151,0.035204371,0.112736522
"968","B","KC749033","JF297229",0.01353165,0.008750155,0.022281805
"969","B","HM215423","HQ699998",0.011759963,0.001139116,0.012899079
"970","B","DQ354116","AB097870",0.027197678,0.04470127,0.071898948
"971","B","AY713408","AY945710",0.01288169,0.046243303,0.059124993
"972","B","AF209204","AY945711",0.029481617,0.023105013,0.05258663
"973","B","HM215428","JF932490",0.028984924,0.047052354,0.076037278
"974","B","KJ769147","JF932489",0.033620053,0.047616652,0.081236705
"975","B","EU131798","EU363825",0.043623299,0.024788299,0.068411598
"976","B","HQ699995","EU363829",0.036645928,0.03778529,0.074431218
"977","B","KX693281","KX693387",0.03888976,0.01625067,0.05514043
"978","B","EU131804","EU131802",0.025472109,0.026996259,0.052468368
"979","B","KX693454","KX693166",0.020269115,0.014034761,0.034303876
"980","B","HQ699990","AY905493",0.040605891,0.024656287,0.065262178
"981","B","JF346917","JF932500",0.053221892,0.016483001,0.069704893
"982","B","EU131789","EU131787",0.031881158,0.008082814,0.039963972
"983","B","AY905496","AY905497",0.008935397,0.008002219,0.016937616
"984","B","EU131792","EU131790",0.027958259,0.025004242,0.052962501
"985","B","KX693322","JF932482",0.02165867,0.038041018,0.059699688
"986","B","JF932488","KX693238",0.042131198,0.035289992,0.07742119
"987","B","JF932468","DQ990880",0.038556872,0.058586984,0.097143856
"988","B","EU363827","KX692941",0.035099847,0.067825087,0.102924934
"989","B","KX693308","JF932493",0.025635669,0.042409568,0.068045237
"990","B","JF932492","EU131805",0.012806881,0.061011749,0.07381863
"991","B","JF932485","JF932484",0.025384688,0.033803642,0.05918833
"992","B","HQ699979","HQ699978",0.008645027,0.0033505,0.011995527
"993","B","KX693489","JF932475",0.031893119,0.032533574,0.064426693
"994","B","KX693314","JF932472",0.026437247,0.023040285,0.049477532
"995","B","EU131793","EU131794",0.025856127,0.022574915,0.048431042
"996","B","KX693357","KX692980",0.02322024,0.019760972,0.042981212
"997","B","HM215399","HQ699951",0.002926957,5e-09,0.002926962
"998","B","DQ007903","EU131801",0.006756162,0.035282624,0.042038786
"999","B","EU131806","EU131803",0.024900769,0.011181494,0.036082263
"1000","B","KX693190","JF932470",0.022025233,0.046764032,0.068789265
"1001","B","HQ699996","KX693150",0.025451444,0.040190243,0.065641687
"1002","B","KX693036","KX693113",0.029337622,0.041942389,0.071280011
"1003","B","JF932473","KX693265",0.021098048,0.029040325,0.050138373
"1004","B","KX693475","KX693301",0.035811319,0.037406193,0.073217512
"1005","B","JF346919","KX693338",0.039238343,0.024286364,0.063524707
"1006","B","HQ699989","KX692925",0.013444064,0.046968677,0.060412741
"1007","B","JF932486","JF932491",0.045290683,0.030900083,0.076190766
"1008","B","AY905494","JF346916",0.020451409,0.034683413,0.055134822
"1009","B","EU131797","KX692969",0.026338705,0.036278558,0.062617263
"1010","B","DQ007901","JF932480",0.012822488,0.041369154,0.054191642
"1011","B","HQ699997","KX693215",0.01939583,0.017534415,0.036930245
"1012","B","EU131810","KX693496",0.023621618,0.025524124,0.049145742
"1013","B","JF932469","DQ007902",0.032030911,0.011789341,0.043820252
"1014","B","KX693247","GU177863",0.020430122,0.025867551,0.046297673
"1015","B","KX693430","EU131808",0.042702269,0.02623617,0.068938439
"1016","B","JF932499","KX693131",0.037985371,0.029815255,0.067800626
"1017","B","KX693515","KX693171",0.01967158,0.032305109,0.051976689
"1018","B","JF932474","JF932478",0.030289988,0.013994329,0.044284317
"1019","B","JF932479","AY905495",0.028810853,0.031029182,0.059840035
"1020","B","EU363828","KX693491",0.022924292,0.043156104,0.066080396
"1021","B","KX693415","EU131800",0.021886224,0.034417142,0.056303366
"1022","B","KX693098","JF346918",0.017968142,0.041226899,0.059195041
"1023","B","DQ354118","JF932496",0.033632392,0.025125611,0.058758003
"1024","B","AF209201","AF209203",0.032549262,0.037127478,0.06967674
"1025","B","HQ699949","KC899011",0.031395887,0.046118771,0.077514658
"1026","B","AF209202","JF932494",0.048063289,0.032432026,0.080495315
"1027","B","AF538306","AF538304",0.045208865,0.037624691,0.082833556
"1028","B","KF384803","HM204647",0.046107616,0.062511325,0.108618941
"1029","B","GU330839","HQ217193",0.064567176,0.070673142,0.135240318
"1030","B","KX129350","JQ403026",0.057637649,0.046287977,0.103925626
"1031","B","EF593218","HQ218001",0.012017012,0.013353651,0.025370663
"1032","B","EF593217","KR423725",0.000979046,0.002927048,0.003906094
"1033","B","JF421408","JF421394",5e-09,5e-09,1e-08
"1034","B","JF421406","JF421397",0,0,0
"1035","B","JF421407","JF421396",0.006781251,0.001310941,0.008092192
"1036","B","JF421403","JF421402",0,0,0
"1037","B","JF421417","JF421415",0,0,0
"1038","B","JF421416","JF421420",0,0,0
"1039","B","JF421393","JF421395",0,0,0
"1040","B","JF421367","JF421372",0,0,0
"1041","B","JF421391","JF421385",0,0,0
"1042","B","JF421382","JF421369",0,0,0
"1043","B","JF421390","JF421378",0,0,0
"1044","B","JF421383","JF421379",0,0,0
"1045","B","JF421377","JF421381",0,0,0
"1046","B","JF421364","JF421363",0,0,0
"1047","B","JF421389","JF421388",0.000968195,0.000968544,0.001936739
"1048","B","JF421376","JF421366",0.000968195,0.002921811,0.003890006
"1049","B","JF421387","JF421392",0,0,0
"1050","B","KU143148","JF506175",0,0,0
"1051","B","KC248013","KT124762",0.002894073,0.003158042,0.006052115
"1052","B","GU331218","GU331463",0.001709257,0.002199176,0.003908433
"1053","B","KY778348","KY778345",0,0,0
"1054","B","KY778351","KY778336",0,0,0
"1055","B","KC473824","KX228807",0,0,0
"1056","B","GU562080","GU562153",0.026998853,0.050253334,0.077252187
"1057","B","KX505695","KM258969",0.072002788,0.06721567,0.139218458
"1058","B","HM234452","JF910235",0.0722386,0.063586836,0.135825436
"1059","B","EF593289","HQ217874",0.062619835,0.061535282,0.124155117
"1060","B","KM217780","KP693368",0.049903032,0.052095935,0.101998967
"1061","B","JQ403074","FJ653404",0.050682696,0.044921132,0.095603828
"1062","B","U84823","U84827",0.011480347,0.008686685,0.020167032
"1063","B","JF506168","EF154754",0.054424285,0.057640002,0.112064287
"1064","B","JF320099","AY037282",0.068237608,0.050212554,0.118450162
"1065","B","JF506178","KU143097",0,0,0
"1066","B","JQ352781","JX448101",0.001129993,0.001839586,0.002969579
"1067","B","GQ859319","GU331094",0.043730099,0.100686782,0.144416881
"1068","B","KT124758","MF373186",0.008200319,0.026133662,0.034333981
"1069","B","KU143190","JF506161",0,0,0
"1070","B","KM259085","JF689867",0.062149762,0.041055792,0.103205554
"1071","B","DQ410619","AY608576",0.069640897,0.021687158,0.091328055
"1072","B","DQ410528","DQ410527",0,0,0
"1073","B","KP171327","KC935958",0.044784768,0.068353136,0.113137904
"1074","B","DQ410284","JF689852",0.046353213,0.032299344,0.078652557
"1075","B","KC935957","KF384813",0.030368251,0.036932596,0.067300847
"1076","B","JF689870","DQ410109",0.041560119,0.018343109,0.059903228
"1077","B","JF689896","KP171242",0.043233751,0.043969699,0.08720345
"1078","B","AY669725","KF526261",0.028627615,0.039438525,0.06806614
"1079","B","KF384809","DQ410101",0.004383377,0.005408031,0.009791408
"1080","B","U16766","AF041132",0.036239502,0.054494787,0.090734289
"1081","B","MF373201","JQ403024",0.069562822,0.050333914,0.119896736
"1082","B","JF683750","KY968396",0.095069911,0.040686115,0.135756026
"1083","B","JF506104","KU143229",0,0,0
"1084","B","EF593272","HM234470",0.012968074,0.025289656,0.03825773
"1085","B","KX792768","KX792798",0.008722732,0.003323387,0.012046119
"1086","B","JF689887","KT200350",0.06503324,0.06406317,0.12909641
"1087","B","KX792831","KX792852",0.021970043,0.021922731,0.043892774
"1088","B","JX863991","KC699034",0.072018474,0.0679486,0.139967074
"1089","B","KJ849801","KM354155",0.0866519,0.06597341,0.15262531
"1090","B","HQ386140","EU839600",0.05561744,0.093780649,0.149398089
"1091","B","FJ388941","EF593216",0.068260497,0.054720058,0.122980555
"1092","B","KF682427","AF042105",0.034950414,0.028350036,0.06330045
"1093","B","FJ469748","JF320150",0.070839157,0.076021207,0.146860364
"1094","B","KX587296","KY323883",0.075741198,0.062202311,0.137943509
"1095","B","HQ217315","KT427786",0.04754748,0.053779257,0.101326737
"1096","B","AB078005","KU901875",0.076083122,0.034836355,0.110919477
"1097","B","JQ403050","KT124804",0,0,0
"1098","B","JF683784","EF178374",0.052816684,0.059125673,0.111942357
"1099","B","KM354740","KT427670",0.081991658,0.056246724,0.138238382
"1100","B","JF320196","JF320186",0.051829636,0.062131718,0.113961354
"1101","B","KY324517","HQ595776",0.110024338,0.077294157,0.187318495
"1102","B","KX129409","JF683797",0.063002619,0.061796123,0.124798742
"1103","B","EF593309","HQ595797",0.039900897,0.084689778,0.124590675
"1104","B","KR423553","KR423363",0.008863824,0.024442848,0.033306672
"1105","B","KU685584","KT276262",0.035425856,0.02858274,0.064008596
"1106","B","KT276255","FJ670525",0.057807052,0.028058978,0.08586603
"1107","B","JX863923","JX863919",0.00529257,0.003858115,0.009150685
"1108","B","AF538307","KY465967",0.041820909,0.076248171,0.11806908
"1109","B","JF506143","KU143221",5e-09,5e-09,1e-08
"1110","B","KT276256","MF381283",0.019035087,0.012272041,0.031307128
"1111","B","JX863995","JX864022",0.068798815,0.060337494,0.129136309
"1112","B","KR914677","JF680924",0.081298433,0.083795753,0.165094186
"1113","B","KY778482","KY778487",0,0,0
"1114","B","KY778517","KY778510",0,0,0
"1115","B","KY778502","KY778496",0,0,0
"1116","B","KY778532","KY778505",0,0,0
"1117","B","KY778545","KY778495",0.00195109,0.001950384,0.003901474
"1118","B","KU685589","EF154774",0.086259073,0.063270319,0.149529392
"1119","B","KC473833","KX129587",0.074971751,0.071610841,0.146582592
"1120","B","JQ403038","JQ403037",0.000971895,0.002920182,0.003892077
"1121","B","GU562001","GU562105",0.016982678,0.0205629,0.037545578
"1122","B","EF154764","JN562779",0.049509794,0.074304926,0.12381472
"1123","B","KT427815","EF593234",0.066504735,0.050473681,0.116978416
"1124","B","KM516886","EF514706",0.075900544,0.057367072,0.133267616
"1125","B","AY561237","EF154715",0.070738641,0.059858426,0.130597067
"1126","B","FJ853620","KT124749",0.022869433,0.038723682,0.061593115
"1127","B","DQ869024","KU685583",0.056093113,0.056223663,0.112316776
"1128","B","KX228802","KC473826",0.005621548,0.003463185,0.009084733
"1129","B","JX863990","JQ403085",0.050328203,0.058295704,0.108623907
"1130","B","KR423500","GU330994",0.012200757,0.006832267,0.019033024
"1131","B","DQ383751","HQ216577",0.0457784,0.05878999,0.10456839
"1132","B","GU331550","GU331496",0.003933189,5e-09,0.003933194
"1133","B","KC797215","KC797171",0,0,0
"1134","B","KT124759","KT124771",0,0,0
"1135","B","KU143168","JF506094",5e-09,5e-09,1e-08
"1136","B","JF683787","HQ595806",0.023186263,0.012539782,0.035726045
"1137","B","KC248015","KT124763",0.014759022,0.008714926,0.023473948
"1138","B","KY324503","HM204633",0.048428426,0.060350208,0.108778634
"1139","B","FJ653452","KY057496",0.071634834,0.061893282,0.133528116
"1140","B","MF373144","EF154771",0.062773016,0.068581875,0.131354891
"1141","B","AY314044","KM259080",0.052775415,0.05875693,0.111532345
"1142","B","HQ386173","JF320173",0.049302624,0.053408605,0.102711229
"1143","B","KX129269","KT124788",0.040954141,0.067951978,0.108906119
"1144","B","JF320230","KT427824",0.058958487,0.077990904,0.136949391
"1145","B","JF320241","JX140654",0.071580772,0.06939363,0.140974402
"1146","B","JF320184","DQ869033",0.012159873,0.006904991,0.019064864
"1147","B","DQ869032","JF910265",0.060422494,0.053103659,0.113526153
"1148","B","GU330524","JN687759",0.060787493,0.077062889,0.137850382
"1149","B","KY057587","JX863972",0.023215852,0.024085167,0.047301019
"1150","B","JF683791","JF683808",0.005750147,0.010025044,0.015775191
"1151","B","KX129240","KX129176",0.054190912,0.036507137,0.090698049
"1152","B","KM986883","KM986886",0.008607145,0.002498346,0.011105491
"1153","B","KX587114","JQ403073",0.072541274,0.051751859,0.124293133
"1154","B","KT124751","EF531336",0.027379378,0.03333253,0.060711908
"1155","B","AY505010","DQ383749",0.043028922,0.056661541,0.099690463
"1156","B","MF373130","KP411829",0.013446689,0.078340795,0.091787484
"1157","B","KX017067","KX028313",0.004570584,0.003465099,0.008035683
"1158","B","KC595155","FJ469742",0.04055888,0.05253086,0.09308974
"1159","B","KC595196","KC595161",0.044368406,0.043357949,0.087726355
"1160","B","JF689894","KC595154",0.077631452,0.039941398,0.11757285
"1161","B","AY779550","AY779553",0.052280944,0.023590101,0.075871045
"1162","B","AJ535612","EU023926",0.032765503,0.04756033,0.080325833
"1163","B","AF041125","GU330809",0.041980105,0.056261628,0.098241733
"1164","B","EF178354","AY713412",0.089616746,0.034425312,0.124042058
"1165","B","GU562028","AJ271445",0.034357478,0.039045394,0.073402872
"1166","B","KT124772","KT986762",0.048375413,0.063333933,0.111709346
"1167","B","GU562134","EF593297",0.050680189,0.032664798,0.083344987
"1168","B","KT427675","JN692463",0.021615197,0.037991364,0.059606561
"1169","B","KX129374","DQ410246",0.045716316,0.054879687,0.100596003
"1170","B","JF680910","KX129556",0.075386494,0.052963566,0.12835006
"1171","B","KF384814","KX129241",0.072785803,0.066416936,0.139202739
"1172","B","HM030559","DQ410560",0.066958589,0.047509973,0.114468562
"1173","B","EF593304","KM259197",0.035064069,0.05809575,0.093159819
"1174","B","HQ595772","JF680933",0.015906423,0.033328354,0.049234777
"1175","B","KU678025","AJ417423",0.042022677,0.055039647,0.097062324
"1176","B","EF593277","FJ469700",0.065082805,0.048447194,0.113529999
"1177","B","EF514707","EF593270",0.055414981,0.046409279,0.10182426
"1178","B","JF680915","JF910199",0.070736477,0.065539219,0.136275696
"1179","B","AB428553","AB428554",0.005596506,0.005152905,0.010749411
"1180","B","AB428551","AB428556",0.017557913,0.01958181,0.037139723
"1181","B","AB428552","AB428555",0.015959604,0.022630997,0.038590601
"1182","B","DQ296826","KY113566",0.065619901,0.05953775,0.125157651
"1183","B","EF593213","KX129477",0.059279526,0.043956322,0.103235848
"1184","B","AY819715","GU562249",0.055169741,0.048295429,0.10346517
"1185","B","JF689865","JF689884",0.00976283,0.00474187,0.0145047
"1186","B","JF506123","KU143069",0,0,0
"1187","B","JF320570","JQ250872",0.065503426,0.073008099,0.138511525
"1188","B","AY331292","EF593207",5e-09,5e-09,1e-08
"1189","B","JF506167","KU143220",0,0,0
"1190","B","KX129244","KY658684",0.063639111,0.073796401,0.137435512
"1191","B","DQ886037","HQ217099",0.083026638,0.083339042,0.16636568
"1192","B","HQ217043","JF320012",0.048993839,0.080860944,0.129854783
"1193","B","KX129372","KF384811",0.045488579,0.068221878,0.113710457
"1194","B","KF726009","KU901788",0.063895353,0.068608652,0.132504005
"1195","B","KX129533","KT124782",0.068667854,0.082060413,0.150728267
"1196","B","DQ869019","EU839596",0.053170254,0.058892101,0.112062355
"1197","B","KX792606","KX792634",0.014132596,0.018508331,0.032640927
"1198","B","JF506135","KU143202",0,0,0
"1199","B","EF593313","KY324735",0.051445058,0.07201982,0.123464878
"1200","B","EF154751","KX129501",0.072131697,0.051787265,0.123918962
"1201","B","JQ609684","JF689874",0.064909112,0.068163299,0.133072411
"1202","B","KJ849807","HM771423",0.073934656,0.059305545,0.133240201
"1203","B","JF320329","EF593194",0.076828946,0.043288714,0.12011766
"1204","B","KM082076","EF593300",0.054021721,0.071530309,0.12555203
"1205","B","KM353807","JF320539",0.001010467,0.001986435,0.002996902
"1206","B","HM204644","HM030565",0.06354263,0.058376569,0.121919199
"1207","B","KX129192","JX864006",0.059719077,0.051018618,0.110737695
"1208","B","KR423015","KR423028",0.011045937,0.008590467,0.019636404
"1209","B","KT124754","KF384806",0.050163205,0.07197983,0.122143035
"1210","B","U16772","KF726023",0.043676289,0.058644248,0.102320537
"1211","B","FJ469755","FJ469739",0.04086054,0.018741289,0.059601829
"1212","B","EF154741","FJ469732",0.059462235,0.072220005,0.13168224
"1213","B","KR182342","KR182341",0.004042029,0.004893127,0.008935156
"1214","B","KR423602","KR423435",0.011625189,0.009992517,0.021617706
"1215","B","KR423464","KR423444",0.001980534,0.000958501,0.002939035
"1216","B","EF154727","AY835762",0.06700077,0.018809848,0.085810618
"1217","B","AY835449","AY835753",0.046842278,0.073893361,0.120735639
"1218","B","JF683754","FJ388957",0.076430075,0.011945913,0.088375988
"1219","B","EU668978","FJ388919",0.015191489,0.009337616,0.024529105
"1220","B","FJ388936","FJ388890",0.025322398,0.075260048,0.100582446
"1221","B","FJ469688","KJ948657",0.053561197,0.039571423,0.09313262
"1222","B","AF538303","AF538302",0.032902856,0.035124258,0.068027114
"1223","B","GQ496805","KM353922",0.049143959,0.007760202,0.056904161
"1224","B","EF514705","DQ313252",0.072156964,0.022664637,0.094821601
"1225","B","KX156440","KX156441",0,0,0
"1226","B","KX156443","KX156436",0.005326444,0.009917898,0.015244342
"1227","B","DQ869027","KP693378",0.05026616,0.053322218,0.103588378
"1228","B","FJ653146","KY323724",0.055667026,0.040326698,0.095993724
"1229","B","KY113882","KX587277",0.068990814,0.075287201,0.144278015
"1230","B","KT986933","JF320276",0.066114481,0.057753814,0.123868295
"1231","B","AF112564","AF112554",0.01866395,0.026385566,0.045049516
"1232","B","EF154716","KM259229",0.055643102,0.06381271,0.119455812
"1233","B","KX156496","KX156501",0,0,0
"1234","B","KX156511","KX156513",0,0,0
"1235","B","KX156485","KX156486",0,0,0
"1236","B","KX156489","KX156512",0,0,0
"1237","B","KX156495","KX156488",0,0,0
"1238","B","KX156484","KX156510",0.005327673,0.006464618,0.011792291
"1239","B","KX156507","KX156498",5e-09,0.002926789,0.002926794
"1240","B","KX027737","KX016803",0.066788436,0.04032395,0.107112386
"1241","B","JN054257","HQ595788",0.068598442,0.080631281,0.149229723
"1242","B","KR423358","KR423319",0,0,0
"1243","B","KC248035","KC247994",0.00564029,0.001975708,0.007615998
"1244","B","KC699030","KY324398",0.085885498,0.069906541,0.155792039
"1245","B","KX129519","EF154769",0.033312945,0.018486841,0.051799786
"1246","B","FJ152546","FJ469709",0.072642387,0.055640181,0.128282568
"1247","B","KR182452","KR182453",0.001949555,5e-09,0.00194956
"1248","B","KR182412","KR182426",0.000973083,0.000974012,0.001947095
"1249","B","KR182442","KR182425",0.001950372,0.000975476,0.002925848
"1250","B","KR182438","KR182423",0.000974306,0.003919486,0.004893792
"1251","B","KR182447","KR182463",0,0,0
"1252","B","KR182454","KR182456",0,0,0
"1253","B","KR182420","KR182430",0.000974085,0.000974659,0.001948744
"1254","B","KR182431","KR182433",0,0,0
"1255","B","KR182437","KR182462",0.000973203,0.00097301,0.001946213
"1256","B","KR182416","KR182408",5e-09,0.001964172,0.001964177
"1257","B","KR182432","KR182429",0,0,0
"1258","B","KR182413","KR182422",5e-09,0.00391722,0.003917225
"1259","B","KR182459","KR182440",0,0,0
"1260","B","KR182445","KR182464",0,0,0
"1261","B","KR182439","KR182411",0.000973936,0.000973965,0.001947901
"1262","B","KR182448","KR182451",0,0,0
"1263","B","KR182458","KR182460",0,0,0
"1264","B","KR182449","KR182457",5e-09,0.000973178,0.000973183
"1265","B","KR182427","KR182414",0,0,0
"1266","B","KR182424","KR182434",0.000975539,0.000973972,0.001949511
"1267","B","KR182446","KR182419",0.001948498,0.000973078,0.002921576
"1268","B","AB287363","JF320630",0.057302481,0.073837866,0.131140347
"1269","B","DQ676883","JF689885",0.065536352,0.076072598,0.14160895
