"","subtype","tip1.label","tip2.label","tip1.len","tip2.len","total.length","VR1.indel","VR1.nt","VR1.len","VR2.indel","VR2.nt","VR2.len","VR3.indel","VR3.nt","VR3.len","VR4.indel","VR4.nt","VR4.len","VR5.indel","VR5.nt","VR5.len"
"1184","B","HM030560","EU839605",40.958,36.4651,77.4231,FALSE,6,102,FALSE,9,121.5,FALSE,3,106.5,FALSE,18,93,FALSE,3,34.5
"1185","B","JF320427","KC699036",43.7022,47.2731,90.9753,FALSE,9,76.5,TRUE,0,123,TRUE,0,105,FALSE,15,91.5,FALSE,9,34.5
"1186","B","HQ595778","EF154760",48.6325,41.9056,90.5381,FALSE,3,88.5,FALSE,9,124.5,TRUE,0,105,TRUE,0,99,FALSE,12,39
"1187","B","AY835438","JQ403096",30.5151,42.162,72.6771,FALSE,15,76.5,FALSE,15,127.5,FALSE,3,103.5,FALSE,15,91.5,FALSE,12,39
"1188","B","EU786677","KY968399",33.2444,31.2047,64.4491,FALSE,15,82.5,TRUE,0,120,TRUE,0,105,FALSE,6,93,FALSE,12,36
"1189","B","FJ388937","FJ388931",13.6639,13.6064,27.2703,FALSE,18,90,TRUE,0,144,TRUE,0,105,TRUE,0,108,TRUE,0,39
"1190","B","JF320072","JF320048",0.33128,0,0.33128,TRUE,0,78,TRUE,0,123,TRUE,0,105,TRUE,0,111,TRUE,0,36
"1191","B","AY781126","JN235959",12.0039,10.0025,22.0064,FALSE,3,73.5,TRUE,0,120,TRUE,0,102,TRUE,0,93,TRUE,0,39
"1192","B","JF506137","HQ595779",31.3642,34.1869,65.5511,FALSE,9,91.5,FALSE,6,123,TRUE,0,105,FALSE,3,88.5,FALSE,6,45
"1193","B","JQ403080","JF506174",48.2885,46.2898,94.5783,FALSE,15,73.5,FALSE,3,121.5,TRUE,0,105,FALSE,6,108,FALSE,3,37.5
"1194","B","FJ469734","FJ469754",0,0.290212,0.290212,FALSE,3,133.5,FALSE,3,121.5,TRUE,0,105,TRUE,0,111,TRUE,0,36
"1195","B","HQ217574","KT427763",45.202,48.2027,93.4047,FALSE,21,88.5,FALSE,3,130.5,TRUE,0,105,FALSE,15,100.5,FALSE,18,39
"1196","B","JQ403100","EU786672",28.8194,35.6805,64.4999,NA,NA,82.5,FALSE,9,124.5,TRUE,0,105,FALSE,21,100.5,TRUE,0,36
"1197","B","KT124802","JQ403094",47.9517,45.9504,93.9021,FALSE,15,88.5,FALSE,12,135,TRUE,0,105,FALSE,15,100.5,FALSE,3,40.5
"1198","B","JQ403103","KR868913",12.9449,16.9449,29.8898,FALSE,27,76.5,FALSE,18,132,TRUE,0,105,FALSE,3,88.5,FALSE,3,34.5
"1199","B","JQ609870","JX863969",32.7474,42.1245,74.8719,FALSE,12,99,FALSE,21,151.5,FALSE,3,103.5,FALSE,3,88.5,FALSE,3,40.5
"1200","B","HQ386159","GU362881",40.0758,46.7835,86.8593,FALSE,18,66,FALSE,3,115.5,TRUE,0,105,FALSE,3,97.5,FALSE,6,39
"1201","B","AY308760","EF593195",3.41367e-06,0,3.41367e-06,TRUE,0,90,TRUE,0,114,TRUE,0,105,TRUE,0,99,TRUE,0,33
"1202","B","JF320615","DQ676870",38.8095,36.058,74.8675,FALSE,15,76.5,FALSE,6,114,TRUE,0,105,FALSE,6,96,FALSE,6,36
"1203","B","HQ902001","JF683788",36.3916,41.7085,78.1001,FALSE,9,85.5,FALSE,6,123,FALSE,3,103.5,FALSE,6,93,FALSE,3,37.5
"1204","B","GU191348","EF154719",35.4105,30.5234,65.9339,TRUE,0,90,FALSE,72,156,TRUE,0,105,FALSE,9,94.5,FALSE,9,37.5
"1205","B","JF320592","GU455494",34.4919,15.0094,49.5013,TRUE,0,90,FALSE,12,120,TRUE,0,105,FALSE,3,91.5,TRUE,0,33
"1206","B","HM204586","JF320038",38.2826,37.6146,75.8972,TRUE,0,87,FALSE,15,127.5,TRUE,0,105,TRUE,0,93,FALSE,3,43.5
"1207","B","KX156464","KX156459",3.97496,3.02496,6.99992,TRUE,0,72,TRUE,0,126,TRUE,0,102,TRUE,0,123,TRUE,0,36
"1208","B","KX156457","KX156463",1.71909,1.47963,3.19872,TRUE,0,72,FALSE,3,142.5,TRUE,0,102,TRUE,0,123,TRUE,0,36
"1209","B","KX156461","KX156458",0.658105,0.969798,1.627903,TRUE,0,72,TRUE,0,144,TRUE,0,102,TRUE,0,123,TRUE,0,36
"1210","B","KX129369","JF320361",20.8481,31.7174,52.5655,FALSE,3,70.5,FALSE,3,124.5,TRUE,0,105,FALSE,3,91.5,FALSE,3,37.5
"1211","B","AY247219","AF025754",13.3273,21.3246,34.6519,FALSE,3,76.5,FALSE,6,123,TRUE,0,105,FALSE,3,97.5,FALSE,6,36
"1212","B","DQ869025","FJ469743",35.9458,35.8308,71.7766,FALSE,45,109.5,FALSE,60,150,TRUE,0,105,FALSE,6,99,FALSE,9,46.5
"1213","B","HQ595803","KT987011",43.0959,50.28,93.3759,TRUE,0,84,TRUE,0,120,FALSE,3,103.5,FALSE,3,106.5,FALSE,18,42
"1214","B","EF154779","KU168260",37.7007,39.6966,77.3973,FALSE,63,82.5,FALSE,6,123,FALSE,6,102,FALSE,3,100.5,FALSE,3,40.5
"1215","B","AY835437","AY561236",33.187,40.2397,73.4267,FALSE,9,73.5,FALSE,3,115.5,TRUE,0,105,FALSE,15,109.5,FALSE,3,37.5
"1216","B","EF514709","EF178314",26.7866,28.788,55.5746,FALSE,24,108,TRUE,0,120,TRUE,0,105,TRUE,0,90,FALSE,9,37.5
"1217","B","JF506114","KU143213",0,0,0,TRUE,0,117,TRUE,0,114,TRUE,0,105,TRUE,0,90,TRUE,0,33
"1218","B","M26727","KT124812",22.3056,37.3063,59.6119,FALSE,9,91.5,FALSE,9,124.5,TRUE,0,105,FALSE,9,88.5,TRUE,0,36
"1219","B","HM234480","HM234496",0,0,0,FALSE,3,85.5,TRUE,0,117,TRUE,0,105,FALSE,12,117,TRUE,0,33
"1220","B","KP171315","KX505649",0,21.6783,21.6783,FALSE,6,78,TRUE,0,135,TRUE,0,105,FALSE,6,93,FALSE,3,34.5
"1221","B","JN599164","AF112560",37.6542,22.6473,60.3015,FALSE,18,99,FALSE,3,118.5,TRUE,0,105,FALSE,21,85.5,TRUE,0,39
"1222","B","KF384807","KP171472",33.049,13.2954,46.3444,FALSE,3,76.5,FALSE,6,123,TRUE,0,105,FALSE,12,108,TRUE,0,36
"1223","B","KP171279","JF689892",23.5342,36.1365,59.6707,FALSE,24,90,FALSE,18,126,FALSE,3,103.5,FALSE,6,93,FALSE,9,43.5
"1224","B","KT427718","KU901757",42.1268,44.1145,86.2413,FALSE,18,72,FALSE,30,135,TRUE,0,105,FALSE,3,103.5,FALSE,3,34.5
"1225","B","AY818644","HM234442",34.6416,34.1378,68.7794,FALSE,3,79.5,FALSE,6,117,TRUE,0,105,TRUE,0,93,FALSE,3,34.5
"1226","B","JF910236","JX446817",38.605,41.603,80.208,FALSE,15,76.5,FALSE,18,141,TRUE,0,105,FALSE,3,85.5,FALSE,3,37.5
"1227","B","FJ469753","FJ653194",40.5764,42.6708,83.2472,FALSE,6,78,FALSE,15,124.5,TRUE,0,105,FALSE,12,96,FALSE,12,39
"1228","B","FJ469730","EF593295",36.2092,36.6774,72.8866,FALSE,24,87,FALSE,9,121.5,TRUE,0,105,FALSE,18,114,FALSE,15,40.5
"1229","B","EF593311","KX129474",15.8599,16.2788,32.1387,FALSE,15,73.5,TRUE,0,120,TRUE,0,102,FALSE,3,97.5,FALSE,9,37.5
"1230","B","HQ217967","JF320017",37.3299,38.5729,75.9028,FALSE,6,57,TRUE,0,120,FALSE,3,103.5,FALSE,3,97.5,FALSE,3,43.5
"1231","B","JF506116","KU143206",0.558406,1.14431,1.702716,TRUE,0,78,TRUE,0,144,TRUE,0,105,TRUE,0,90,TRUE,0,39
"1232","B","AF041130","AF490512",25.3242,17.3269,42.6511,FALSE,3,76.5,FALSE,6,123,TRUE,0,105,FALSE,12,96,FALSE,3,34.5
"1233","B","KX129314","KX129321",16.9924,7.65909,24.65149,FALSE,21,85.5,TRUE,0,126,TRUE,0,105,FALSE,3,94.5,FALSE,6,36
"1234","B","KU143077","JF506112",0,0,0,TRUE,0,84,TRUE,0,123,TRUE,0,105,TRUE,0,96,TRUE,0,33
"1235","B","JF506163","KU143234",0.619594,1.39714,2.016734,TRUE,0,72,TRUE,0,120,TRUE,0,105,TRUE,0,90,TRUE,0,36
"1236","B","FJ817365","KT124795",45.9017,40.8778,86.7795,FALSE,15,79.5,FALSE,36,135,TRUE,0,105,FALSE,6,90,FALSE,3,34.5
"1237","B","JX500708","DQ207943",26.8137,13.568,40.3817,FALSE,12,63,FALSE,9,118.5,TRUE,0,105,FALSE,18,93,FALSE,9,31.5
"1238","B","KX129278","FJ653524",25.2205,39.1096,64.3301,FALSE,21,88.5,FALSE,6,123,TRUE,0,105,FALSE,15,85.5,FALSE,9,34.5
"1239","B","KU143245","JF506101",0,0,0,TRUE,0,90,TRUE,0,120,TRUE,0,105,TRUE,0,90,TRUE,0,51
"1240","B","KC112999","KR914675",40.1182,42.1168,82.235,NA,NA,39,NA,NA,60,FALSE,3,106.5,FALSE,15,94.5,FALSE,6,36
"1241","B","KF726018","KP171267",44.1364,30.0967,74.2331,FALSE,3,61.5,FALSE,12,132,TRUE,0,105,FALSE,21,91.5,FALSE,6,33
"1242","B","JF910228","HQ902002",15.6917,17.6849,33.3766,FALSE,12,93,FALSE,6,117,TRUE,0,105,FALSE,9,106.5,FALSE,9,34.5
"1243","B","JF910200","JF910259",26.8878,29.8857,56.7735,FALSE,9,94.5,FALSE,15,121.5,TRUE,0,105,FALSE,9,94.5,TRUE,0,39
"1244","B","JF683736","AF112550",32.214,20.2113,52.4253,FALSE,9,85.5,FALSE,15,121.5,TRUE,0,105,TRUE,0,105,FALSE,15,37.5
"1245","B","DQ401638","DQ401572",5.00544,3.56112,8.56656,FALSE,30,81,TRUE,0,117,TRUE,0,102,TRUE,0,111,TRUE,0,30
"1246","B","JF680930","KU143218",21.4593,19.9617,41.421,FALSE,6,78,TRUE,0,126,TRUE,0,105,FALSE,6,90,FALSE,6,36
"1247","B","KC595163","JQ403025",31.8136,29.8123,61.6259,FALSE,99,124.5,FALSE,3,121.5,TRUE,0,105,FALSE,9,94.5,FALSE,9,34.5
"1248","B","KR423303","JX864025",0.016974,0,0.016974,TRUE,0,90,TRUE,0,126,TRUE,0,105,TRUE,0,93,TRUE,0,51
"1249","B","KT124753","JF689860",36.8013,33.7978,70.5991,FALSE,18,90,FALSE,6,123,FALSE,3,103.5,FALSE,36,93,FALSE,6,36
"1250","B","KR423527","HQ908139",1.58181,1.49419,3.076,TRUE,0,78,TRUE,0,138,TRUE,0,105,TRUE,0,87,TRUE,0,36
"1251","B","AJ634681","FJ469747",42.7422,46.4712,89.2134,FALSE,18,81,TRUE,0,126,TRUE,0,105,NA,NA,99,FALSE,6,39
"1252","B","JX422204","KY989951",12.2617,18.2904,30.5521,FALSE,15,85.5,TRUE,0,135,FALSE,9,109.5,FALSE,6,90,TRUE,0,33
"1253","B","KR423796","GU331183",0,0,0,TRUE,0,75,TRUE,0,111,TRUE,0,102,TRUE,0,105,TRUE,0,39
"1254","B","KP109515","HQ595755",0.665496,0.436692,1.102188,TRUE,0,57,TRUE,0,126,TRUE,0,105,TRUE,0,99,TRUE,0,42
"1255","B","JF320308","JQ251015",8.9618,6.21573,15.17753,TRUE,0,90,TRUE,0,114,TRUE,0,102,TRUE,0,84,TRUE,0,45
"1256","B","KU143089","JF506176",0.276684,0.0932483,0.3699323,TRUE,0,66,TRUE,0,120,TRUE,0,105,TRUE,0,96,TRUE,0,36
"1257","B","JF680920","JF680937",30.6345,30.733,61.3675,FALSE,63,100.5,FALSE,6,120,TRUE,0,105,FALSE,3,91.5,FALSE,3,31.5
"1258","B","JF910234","JF910231",15.4201,16.3688,31.7889,FALSE,3,73.5,FALSE,24,126,TRUE,0,105,TRUE,0,99,TRUE,0,42
"1259","B","EF593296","EF593220",17.796,21.5414,39.3374,FALSE,21,82.5,FALSE,6,123,TRUE,0,105,TRUE,0,84,FALSE,3,34.5
"1260","B","AB480696","KX129471",39.2717,32.8569,72.1286,FALSE,15,79.5,TRUE,0,114,TRUE,0,105,FALSE,6,102,FALSE,6,39
"1261","B","AY669729","EF593316",28.5429,33.6517,62.1946,FALSE,12,75,FALSE,3,130.5,TRUE,0,105,FALSE,24,105,TRUE,0,33
"1262","B","KX129213","KX129267",31.634,16.5512,48.1852,FALSE,12,81,FALSE,54,147,TRUE,0,105,FALSE,3,97.5,TRUE,0,36
"1263","B","AY331291","EF593319",0.119986,0.820876,0.940862,TRUE,0,75,TRUE,0,120,TRUE,0,105,TRUE,0,96,TRUE,0,33
"1264","B","JQ403089","KY057570",32.5357,38.8218,71.3575,FALSE,9,97.5,FALSE,21,127.5,TRUE,0,105,FALSE,6,90,FALSE,3,37.5
"1265","B","JQ403044","KU168258",34.1935,34.1935,68.387,FALSE,18,87,TRUE,0,120,TRUE,0,105,FALSE,21,100.5,TRUE,0,36
"1266","B","JQ403023","JF320315",39.0055,45.0069,84.0124,FALSE,15,76.5,FALSE,3,139.5,TRUE,0,105,FALSE,6,105,FALSE,9,37.5
"1267","B","DQ296864","AY669724",36.76,28.7628,65.5228,FALSE,9,70.5,FALSE,6,129,TRUE,0,105,FALSE,21,91.5,TRUE,0,30
"1268","B","KU901831","JF680931",41.4844,38.8588,80.3432,FALSE,21,82.5,FALSE,12,144,FALSE,3,103.5,FALSE,6,96,FALSE,9,37.5
"1269","B","JF506093","KU143186",0,0.733015,0.733015,TRUE,0,69,TRUE,0,126,TRUE,0,105,TRUE,0,93,TRUE,0,33
"1270","B","EF154761","JN562759",38.7568,36.4652,75.222,FALSE,3,100.5,FALSE,24,144,FALSE,3,103.5,FALSE,3,85.5,FALSE,15,46.5
"1271","B","KU143086","JF506139",0,0,0,TRUE,0,72,TRUE,0,123,TRUE,0,105,TRUE,0,87,TRUE,0,33
"1272","B","KX129334","KX129275",34.197,30.635,64.832,FALSE,12,105,FALSE,27,133.5,TRUE,0,105,TRUE,0,99,FALSE,6,36
"1273","B","JN024349","JN024459",4.03968,4.12181,8.16149,TRUE,0,78,FALSE,18,144,TRUE,0,102,FALSE,3,100.5,TRUE,0,33
"1274","B","EF593253","JF689879",38.4,43.9633,82.3633,FALSE,18,96,FALSE,6,117,TRUE,0,105,TRUE,0,93,TRUE,0,39
"1275","B","AJ417417","KT878027",18.2611,38.2584,56.5195,FALSE,9,112.5,FALSE,3,115.5,TRUE,0,105,FALSE,9,94.5,FALSE,15,37.5
"1276","B","KT878030","KT878036",41.9852,42.9818,84.967,FALSE,3,73.5,FALSE,6,117,TRUE,0,105,FALSE,6,84,TRUE,0,33
"1277","B","KT878025","KT878028",28.817,29.8136,58.6306,FALSE,12,75,FALSE,6,117,FALSE,3,103.5,FALSE,18,99,FALSE,15,34.5
"1278","B","KT878038","KT878022",20.9127,20.9127,41.8254,FALSE,18,93,TRUE,0,120,TRUE,0,105,FALSE,42,105,FALSE,3,40.5
"1279","B","KT878024","AJ417414",40.3553,19.3587,59.714,FALSE,18,84,TRUE,0,120,TRUE,0,105,FALSE,12,99,TRUE,0,36
"1280","B","KJ140264","KJ140257",20.5807,10.0783,30.659,FALSE,21,82.5,FALSE,6,123,FALSE,12,99,FALSE,3,100.5,FALSE,6,36
"1281","B","KJ140261","JQ316128",20.3373,30.3387,50.676,FALSE,18,96,FALSE,9,133.5,TRUE,0,105,FALSE,6,90,FALSE,6,39
"1282","B","JQ316126","KY203351",28.9519,16.533,45.4849,NA,NA,45,NA,NA,64.5,TRUE,0,105,FALSE,3,94.5,FALSE,9,34.5
"1283","B","AJ417408","KY203347",14.1363,9.30122,23.43752,FALSE,42,96,TRUE,0,120,TRUE,0,105,FALSE,9,100.5,FALSE,6,39
"1284","B","KX960972","KU896119",7.0511,6.8047,13.8558,TRUE,0,75,TRUE,0,114,TRUE,0,105,TRUE,0,90,FALSE,15,40.5
"1285","B","KU896116","AJ417411",11.545,16.2979,27.8429,FALSE,6,99,TRUE,0,114,TRUE,0,105,FALSE,6,93,FALSE,6,39
"1286","B","KU869602","KU869582",18.4742,10.6384,29.1126,FALSE,6,96,TRUE,0,114,TRUE,0,105,FALSE,18,102,FALSE,3,34.5
"1287","B","KU896124","KU896118",10.6811,9.84877,20.52987,FALSE,33,106.5,FALSE,6,117,TRUE,0,105,FALSE,3,103.5,FALSE,6,45
"1288","B","KX960962","KU896122",9.18606,8.35375,17.53981,FALSE,33,91.5,TRUE,0,114,TRUE,0,105,FALSE,15,91.5,FALSE,9,37.5
"1289","B","KU869604","KU869585",8.35038,9.09507,17.44545,FALSE,21,97.5,FALSE,6,117,TRUE,0,105,FALSE,9,94.5,FALSE,3,37.5
"1290","B","KU869532","KJ140250",6.06354,7.64602,13.70956,FALSE,9,79.5,TRUE,0,114,TRUE,0,105,TRUE,0,87,FALSE,12,42
"1291","B","KX960969","KX960966",4.85253,4.60064,9.45317,FALSE,3,73.5,TRUE,0,117,TRUE,0,105,TRUE,0,99,FALSE,9,40.5
"1292","B","DQ295196","DQ339442",17.9283,17.9256,35.8539,FALSE,39,112.5,TRUE,0,114,TRUE,0,105,FALSE,3,91.5,NA,NA,22.5
"1293","B","KJ140267","KU896101",12.6932,13.6049,26.2981,FALSE,3,76.5,FALSE,6,117,TRUE,0,105,FALSE,15,100.5,FALSE,3,43.5
"1294","B","KU869580","KU869597",4.83502,5.91648,10.7515,TRUE,0,93,TRUE,0,120,TRUE,0,105,FALSE,9,103.5,FALSE,15,43.5
"1295","B","KJ140266","KX960964",18.9496,18.7004,37.65,TRUE,0,93,TRUE,0,120,TRUE,0,105,FALSE,21,103.5,FALSE,6,51
"1296","B","JQ316129","JQ341411",27.4401,35.766,63.2061,NA,NA,90,FALSE,9,118.5,TRUE,0,105,FALSE,3,94.5,FALSE,3,34.5
"1297","B","DQ339425","KJ140255",32.7662,21.4343,54.2005,FALSE,6,105,FALSE,3,118.5,NA,NA,114,FALSE,18,90,FALSE,12,36
"1298","B","KJ140248","KF561443",13.1747,13.84,27.0147,TRUE,0,87,FALSE,9,118.5,TRUE,0,105,FALSE,6,93,FALSE,3,34.5
"1299","B","KY203343","JQ429433",7.10192,7.94244,15.04436,TRUE,0,102,TRUE,0,108,TRUE,0,105,TRUE,0,90,TRUE,0,36
"1300","B","KJ140259","KJ140251",14.345,14.9282,29.2732,FALSE,27,85.5,FALSE,9,118.5,TRUE,0,105,FALSE,15,100.5,FALSE,6,39
"1301","B","DQ295195","JQ316134",25.1126,25.1153,50.2279,FALSE,12,96,FALSE,3,124.5,TRUE,0,105,TRUE,0,93,FALSE,3,46.5
"1302","B","KT878033","KT878034",0,0,0,TRUE,0,75,TRUE,0,114,TRUE,0,105,TRUE,0,96,TRUE,0,33
"1303","B","DQ354119","KJ849785",36.5632,51.5611,88.1243,FALSE,12,90,FALSE,12,138,TRUE,0,105,FALSE,9,97.5,FALSE,6,33
"1304","B","JF506102","KU143120",0,0,0,TRUE,0,81,TRUE,0,120,TRUE,0,105,TRUE,0,96,TRUE,0,33
"1305","B","KU143129","JF506097",1.98198,2.00935,3.99133,TRUE,0,81,TRUE,0,120,TRUE,0,105,TRUE,0,96,TRUE,0,45
"1306","B","KT427819","KX181899",38.6947,42.6947,81.3894,FALSE,27,82.5,FALSE,3,121.5,TRUE,0,105,FALSE,15,94.5,FALSE,3,34.5
"1307","B","KT427768","KJ849825",22.1459,22.1459,44.2918,FALSE,3,70.5,FALSE,6,123,TRUE,0,105,FALSE,24,102,FALSE,6,36
"1308","B","KT427671","KT124761",37.9149,35.9162,73.8311,FALSE,3,112.5,FALSE,3,112.5,TRUE,0,105,FALSE,3,91.5,FALSE,3,40.5
"1309","B","KT427866","KX181915",41.2253,45.228,86.4533,FALSE,9,103.5,FALSE,30,135,TRUE,0,105,FALSE,3,103.5,FALSE,3,37.5
"1310","B","KT427747","KT427728",40.727,41.7236,82.4506,FALSE,21,94.5,FALSE,9,130.5,TRUE,0,105,FALSE,9,97.5,FALSE,3,34.5
"1311","B","DQ178989","KT427769",31.7667,48.1806,79.9473,FALSE,27,88.5,TRUE,0,120,TRUE,0,105,FALSE,3,97.5,FALSE,6,42
"1312","B","KT427788","DQ358808",42.7014,33.7048,76.4062,NA,NA,66,FALSE,15,127.5,FALSE,3,106.5,FALSE,15,100.5,FALSE,15,37.5
"1313","B","KT124807","KY465969",35.197,48.1936,83.3906,FALSE,33,76.5,TRUE,0,120,FALSE,3,103.5,FALSE,12,90,FALSE,6,39
"1314","B","KY968403","HQ217418",30.8409,36.908,67.7489,FALSE,12,72,FALSE,6,117,TRUE,0,105,FALSE,9,91.5,FALSE,3,31.5
"1315","B","KT427764","KX181914",42.5577,46.5549,89.1126,FALSE,3,79.5,FALSE,9,121.5,TRUE,0,105,FALSE,15,88.5,FALSE,6,39
"1316","B","KT427751","KX181913",47.1198,53.1157,100.2355,FALSE,33,85.5,FALSE,3,121.5,TRUE,0,105,TRUE,0,81,FALSE,3,40.5
"1317","B","KJ849803","KU143187",38.1771,33.1257,71.3028,TRUE,0,84,FALSE,3,121.5,TRUE,0,105,FALSE,3,91.5,FALSE,3,34.5
"1318","B","KT427693","KT427692",7.56517,8.56175,16.12692,TRUE,0,90,FALSE,3,133.5,TRUE,0,105,FALSE,3,91.5,TRUE,0,42
"1319","B","KT427701","KT427745",14.2441,13.2476,27.4917,FALSE,54,84,FALSE,12,126,TRUE,0,105,TRUE,0,99,FALSE,15,37.5
"1320","B","KT427729","KT427869",10.6724,11.669,22.3414,FALSE,6,57,FALSE,12,126,TRUE,0,105,TRUE,0,96,FALSE,9,37.5
"1321","B","KT427850","KT427696",19.2238,19.2238,38.4476,TRUE,0,75,FALSE,6,126,TRUE,0,105,FALSE,9,91.5,FALSE,3,43.5
"1322","B","JN692476","JN692460",9.24203,10.2386,19.48063,FALSE,33,97.5,FALSE,3,133.5,TRUE,0,105,FALSE,12,99,FALSE,12,39
"1323","B","KT427676","KT427740",44.1646,44.1646,88.3292,FALSE,12,75,FALSE,6,117,TRUE,0,105,FALSE,21,106.5,FALSE,3,40.5
"1324","B","DQ383752","DQ358805",42.6854,41.6834,84.3688,FALSE,6,81,FALSE,3,118.5,TRUE,0,105,TRUE,0,90,FALSE,3,37.5
"1325","B","KT427781","KT427804",45.4389,46.4355,91.8744,FALSE,36,108,FALSE,6,117,TRUE,0,105,FALSE,3,94.5,TRUE,0,39
"1326","B","KX181902","KX181901",23.7226,23.757,47.4796,FALSE,15,91.5,FALSE,6,123,TRUE,0,105,FALSE,9,100.5,FALSE,15,34.5
"1327","B","KT427685","KT427689",10.3991,10.3991,20.7982,FALSE,12,72,FALSE,12,120,TRUE,0,105,TRUE,0,99,TRUE,0,33
"1328","B","JF680911","KT427724",44.1945,45.8892,90.0837,FALSE,9,91.5,FALSE,3,148.5,TRUE,0,105,FALSE,9,94.5,TRUE,0,33
"1329","B","KY989956","KJ849805",56.3517,51.1251,107.4768,FALSE,21,85.5,FALSE,3,121.5,TRUE,0,105,FALSE,18,90,FALSE,3,34.5
"1330","B","KF725915","KT427719",52.346,53.4247,105.7707,FALSE,27,100.5,FALSE,6,123,TRUE,0,105,FALSE,9,100.5,FALSE,9,37.5
"1331","B","KT427727","KT427730",35.4523,35.4523,70.9046,FALSE,27,73.5,FALSE,33,130.5,TRUE,0,105,FALSE,3,91.5,FALSE,3,31.5
"1332","B","JQ403042","KT427853",33.3828,40.3807,73.7635,FALSE,15,94.5,TRUE,0,120,TRUE,0,105,TRUE,0,93,TRUE,0,30
"1333","B","KT427704","KT427738",43.8396,44.8362,88.6758,FALSE,3,91.5,FALSE,39,139.5,FALSE,3,106.5,TRUE,0,96,FALSE,3,34.5
"1334","B","KJ849767","KT427733",43.4053,44.4019,87.8072,FALSE,30,99,FALSE,6,117,TRUE,0,105,FALSE,3,94.5,TRUE,0,33
"1335","B","KT427700","KT427708",39.622,40.6186,80.2406,FALSE,9,76.5,TRUE,0,120,TRUE,0,105,FALSE,6,99,FALSE,3,37.5
"1336","B","JF506155","KU143166",0,0,0,TRUE,0,114,TRUE,0,111,TRUE,0,105,TRUE,0,105,TRUE,0,48
"1337","B","KX129230","JF320197",38.6842,39.7739,78.4581,FALSE,18,72,FALSE,12,120,TRUE,0,105,FALSE,6,81,FALSE,6,36
"1338","B","KJ849808","KT427667",48.5862,49.5828,98.169,TRUE,0,90,FALSE,21,133.5,TRUE,0,105,FALSE,6,90,TRUE,0,33
"1339","B","KT878040","KT878021",4.28795,4.28795,8.5759,TRUE,0,75,TRUE,0,120,TRUE,0,105,TRUE,0,90,TRUE,0,51
"1340","B","KY658685","JN692475",48.5738,39.5744,88.1482,FALSE,6,84,FALSE,6,126,TRUE,0,105,TRUE,0,99,FALSE,6,30
"1341","B","HQ215556","HQ215554",44.8398,44.0513,88.8911,FALSE,21,79.5,FALSE,3,121.5,FALSE,6,108,FALSE,6,96,FALSE,6,39
"1342","B","KM218210","KP109511",21.4655,25.9857,47.4512,TRUE,0,93,FALSE,9,124.5,TRUE,0,105,TRUE,0,99,FALSE,3,40.5
"1343","B","HM215382","HM215370",19.3253,19.3253,38.6506,FALSE,21,103.5,TRUE,0,120,TRUE,0,105,FALSE,24,99,FALSE,3,40.5
"1344","B","KM218184","HM215384",21.7596,20.3003,42.0599,FALSE,12,69,FALSE,6,117,TRUE,0,105,FALSE,15,100.5,FALSE,6,39
"1345","B","HM215365","KM218159",24.5575,24.8861,49.4436,FALSE,9,82.5,FALSE,27,127.5,TRUE,0,105,FALSE,12,102,FALSE,3,40.5
"1346","B","EF514708","KT427770",33.8826,42.8819,76.7645,FALSE,63,88.5,FALSE,15,127.5,TRUE,0,105,FALSE,3,79.5,TRUE,0,39
"1347","B","KX156536","KX156527",2.82238,1.8258,4.64818,TRUE,0,111,TRUE,0,123,TRUE,0,105,FALSE,6,87,TRUE,0,45
"1348","B","KX156529","KX156541",1.97207,2.82238,4.79445,TRUE,0,111,TRUE,0,123,TRUE,0,105,TRUE,0,90,TRUE,0,45
"1349","B","KX156532","KX156535",2.42408,1.95838,4.38246,TRUE,0,111,TRUE,0,123,TRUE,0,105,TRUE,0,90,TRUE,0,45
"1350","B","KX156526","KX156531",1.97725,1.97943,3.95668,TRUE,0,111,TRUE,0,123,TRUE,0,105,TRUE,0,90,TRUE,0,45
"1351","B","KX156530","KX156540",0,0,0,TRUE,0,111,TRUE,0,123,TRUE,0,105,TRUE,0,90,TRUE,0,45
"1352","B","KX156534","KX156539",2.61911,1.62253,4.24164,TRUE,0,111,TRUE,0,123,TRUE,0,105,TRUE,0,90,TRUE,0,45
"1353","B","FJ195090","KJ849811",16.7314,23.7293,40.4607,FALSE,30,96,FALSE,6,117,TRUE,0,105,FALSE,6,93,TRUE,0,39
"1354","B","KT427784","KX181908",20.6827,23.6834,44.3661,FALSE,18,90,FALSE,6,117,TRUE,0,105,FALSE,3,88.5,FALSE,3,31.5
"1355","B","JF506124","KU143115",0,0.23354,0.23354,TRUE,0,99,TRUE,0,120,TRUE,0,105,TRUE,0,108,TRUE,0,36
"1356","B","FJ195089","JN692431",10.4675,7.46681,17.93431,FALSE,3,73.5,TRUE,0,123,TRUE,0,105,FALSE,6,102,TRUE,0,45
"1357","B","JX422199","KT427687",43.1946,42.198,85.3926,FALSE,42,111,FALSE,21,130.5,TRUE,0,105,FALSE,15,103.5,TRUE,0,33
"1358","B","KX181897","JF896844",41.943,37.9156,79.8586,FALSE,3,76.5,FALSE,21,133.5,FALSE,3,103.5,FALSE,30,102,FALSE,3,37.5
